nutrient,value,nutrient_api,almond,amaretto,anchovy,anise,apple,apple juice,apricot,artichoke,arugula,asian pear,asparagus,aspen,avocado,bacon,banana,barley,basil,bass,bean,beef,beef rib,beef shank,beef tenderloin,beer,beet,bell pepper,blackberry,blue cheese,blueberry,bok choy,bourbon,bran,brandy,bread,breadcrumbs,brie,brisket,broccoli,broccoli rabe,brown rice,brussel sprout,bulgur,butter,buttermilk,cabbage,cantaloupe,capers,caraway,cardamom,carrot,cashew,cauliflower,caviar,celery,champagne,cheddar,cheese,cherry,chestnut,chicken,chickpea,chile pepper,chocolate,cilantro,cinnamon,clam,clove,coconut,cod,coffee,collard greens,coriander,corn,cornmeal,cottage cheese,crab,cranberry,cranberry sauce,cream cheese,cucumber,cumin,currant,curry,dill,duck,egg,eggplant,fennel,feta,fig,fortified wine,garlic,gin,goat cheese,goose,gouda,grape,grapefruit,green bean,green onion,ground beef,ground lamb,guava,halibut,ham,hazelnut,honey,horseradish,hot pepper,jerusalem artichoke,kirsch,kiwi,lamb,lamb shank,leek,lemon,lemon juice,lemongrass,lentil,lettuce,lima bean,lime juice,lingonberry,lobster,lychee,macadamia nut,mango,maple syrup,martini,mayonnaise,melon,milk,mint,mozzarella,mushroom,mussel,mustard,mustard greens,nectarine,noodle,nut,nutmeg,oat,octopus,olive,onion,orange,orange juice,oregano,oyster,papaya,paprika,parmesan,parsley,parsnip,passion fruit,pasta,pea,peach,peanut,peanut butter,pear,pecan,pepper,persimmon,phyllo,pickles,pine nut,pineapple,pistachio,plum,pomegranate,pomegranate juice,poppy,pork,pork chop,pork rib,pork tenderloin,potato,prosciutto,prune,pumpkin,quail,quiche,quince,quinoa,rabbit,radicchio,radish,raisin,raspberry,red wine,rhubarb,rice,ricotta,rosemary,rum,rutabaga,rye,saffron,sage,sake,salad,salmon,sangria,sardine,sausage,scallop,scotch,seafood,semolina,sesame,sesame oil,shallot,shellfish,sherry,shrimp,sour cream,sourdough,soy,soy sauce,sparkling wine,spinach,squash,squid,stew,strawberry,sweet potato,swiss cheese,swordfish,taco,tamarind,tangerine,tapioca,tarragon,tea,tequila,thyme,tilapia,tofu,tomatillo,tomato,tortillas,trout,tuna,turnip,vanilla,veal,venison,vermouth,vinegar,vodka,walnut,wasabi,watercress,watermelon,whiskey,white wine,wild rice,wine,yellow squash,yogurt,yuca,zucchini,turkey
Fat,38.0,Total lipid (fat),146.05263157894737,26.31578947368421,25.55263157894737,41.8421052631579,1.710526315789474,0.0,0.0,17.552631578947366,1.5526315789473684,0.6052631578947368,0.0,0.0,113.94736842105262,131.57894736842107,16.447368421052634,7.210526315789474,0.0,36.05263157894736,9.73684210526316,15.473684210526315,17.842105263157894,10.131578947368421,19.947368421052634,0.0,0.21052631578947367,0.2789473684210526,0.763157894736842,75.26315789473685,0.0,0.0,0.0,15.789473684210526,0.0,0.0,0.0,84.47368421052633,31.57894736842105,0.8947368421052633,0.0,6.131578947368421,0.7894736842105263,5.973684210526316,0.0,1.1052631578947367,1.3157894736842104,0.0,0.0,76.84210526315789,0.0,0.631578947368421,54.99999999999999,0.0,47.10526315789473,0.0,0.21052631578947367,52.63157894736842,64.73684210526316,52.63157894736842,2.631578947368421,4.710526315789474,15.789473684210526,15.289473684210526,77.10526315789474,0.0,0.0,20.842105263157894,34.21052631578947,93.94736842105263,7.7368421052631575,0.0,0.0,46.8421052631579,3.1052631578947367,0.0,5.578947368421053,1.9473684210526316,0.0,0.39473684210526316,84.47368421052633,0.23684210526315785,58.684210526315795,0.5789473684210527,0.0,1.131578947368421,0.34210526315789475,0.0,34.73684210526316,8.473684210526317,75.26315789473685,0.0,0.0,0.0,0.0,84.47368421052633,262.63157894736844,84.47368421052633,0.0,0.0,0.0,0.5,25.842105263157894,53.94736842105263,0.5263157894736842,4.631578947368421,10.18421052631579,83.42105263157895,0.0,1.8157894736842106,65.78947368421053,0.02631578947368421,0.7894736842105263,0.0,42.89473684210526,30.0,8.026315789473685,78.94736842105263,0.0,2.7894736842105265,14.763157894736842,0.368421052631579,18.05263157894737,0.1842105263157895,0.0,2.5,1.1578947368421053,199.4736842105263,0.0,0.0,0.0,197.36842105263156,3.3157894736842106,9.868421052631579,0.0,65.78947368421053,0.0,7.473684210526316,8.894736842105262,0.0,0.736842105263158,13.94736842105263,115.26315789473685,263.15789473684214,17.157894736842106,34.21052631578947,78.94736842105263,2.0526315789473686,0.0,0.0,0.0,28.421052631578945,0.0,32.89473684210527,73.15789473684211,0.0,7.473684210526316,0.0,4.710526315789474,37.10526315789473,58.42105263157894,71.84210526315789,134.47368421052633,0.39473684210526316,189.4736842105263,0.0,1.7368421052631577,15.789473684210526,0.0,180.0,0.0,122.89473684210527,0.6052631578947368,0.0,0.0,87.63157894736841,10.842105263157894,23.789473684210524,39.73684210526316,5.868421052631579,29.73684210526316,28.157894736842103,0.5263157894736842,0.0,36.84210526315789,41.8421052631579,0.2631578947368421,4.710526315789474,21.947368421052634,0.0,0.2631578947368421,11.157894736842106,0.0,0.0,0.5789473684210527,6.394736842105264,24.894736842105267,0.0,0.0,0.0,6.131578947368421,15.39473684210526,0.0,0.0,12.131578947368423,9.31578947368421,0.10526315789473684,20.94736842105263,45.526315789473685,32.89473684210527,0.0,12.552631578947368,5.7105263157894735,118.94736842105264,263.15789473684214,0.2631578947368421,17.552631578947366,0.0,0.0,52.63157894736842,0.0,19.342105263157894,1.5,0.0,0.0,7.368421052631578,43.1578947368421,10.473684210526315,14.921052631578945,3.3684210526315788,68.6842105263158,31.05263157894737,24.13157894736842,1.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,9.394736842105262,0.0,2.68421052631579,0.0,4.710526315789474,44.47368421052631,9.921052631578947,0.5,42.63157894736842,22.789473684210527,68.6842105263158,29.21052631578947,0.0,0.0,99.73684210526315,28.68421052631579,7.473684210526316,0.6578947368421052,0.0,0.0,2.9210526315789473,0.0,0.0,7.7368421052631575,0.0,0.0,3.3421052631578947
Saturated fat,20.0,"Fatty acids, total saturated",32.75,16.650000000000002,11.000000000000002,2.93,0.0,0.0,0.0,8.35,0.0,0.060000000000000005,0.0,0.0,29.900000000000006,89.49999999999999,0.0,5.450000000000001,0.0,10.45,2.645,20.6,12.250000000000002,6.4,17.7,0.0,0.065,0.0,0.0,89.49999999999999,0.0,0.0,0.0,6.949999999999999,0.0,0.0,0.0,106.99999999999999,23.1,0.0,0.0,0.0,0.31,2.8499999999999996,0.0,2.0999999999999996,0.335,0.0,0.0,93.0,0.0,0.16,34.900000000000006,0.0,20.299999999999997,0.0,0.025,41.65,88.00000000000001,35.0,0.0,4.45,5.0,4.0649999999999995,85.50000000000001,0.0,0.0,11.100000000000001,19.75,160.5,2.9499999999999997,0.0,0.0,4.95,0.0,0.0,6.35,1.005,0.0,0.034999999999999996,106.99999999999999,0.135,7.7,0.42500000000000004,0.0,0.0,0.25499999999999995,0.0,9.5,4.455,125.0,0.0,0.0,0.0,0.0,106.99999999999999,138.5,106.99999999999999,0.0,0.0,0.0,0.16,20.099999999999998,44.65,0.2,0.0,6.4,85.50000000000001,0.0,0.44999999999999996,106.99999999999999,0.0,0.06999999999999999,0.0,32.99999999999999,23.1,3.81,16.650000000000002,0.0,1.7499999999999998,6.5,0.095,4.859999999999999,0.04,0.0,1.145,0.49500000000000005,60.5,0.0,0.0,0.0,62.5,0.0,10.4,0.0,71.50000000000001,0.0,2.69,1.26,0.0,0.0,0.0,38.9,450.0,5.550000000000001,9.35,24.25,0.0,0.0,0.0,0.0,10.700000000000001,0.0,12.5,77.0,0.0,3.5949999999999998,0.0,0.0,26.450000000000003,22.200000000000003,53.0,50.5,0.10999999999999999,30.9,0.0,0.265,7.35,0.0,24.500000000000004,0.0,33.35,0.065,0.0,0.0,30.3,11.75,13.350000000000001,27.149999999999995,4.45,15.65,17.849999999999998,0.08,0.0,19.7,38.25,0.05,1.7999999999999998,12.450000000000001,0.0,0.16,0.0,0.0,0.0,0.23500000000000001,0.0,29.75,0.0,0.0,0.0,5.8,7.95,0.0,0.0,8.2,2.1999999999999997,0.01,6.05,26.650000000000002,8.95,0.0,5.050000000000001,0.0,31.0,71.0,0.085,6.25,0.0,0.0,58.5,0.0,5.500000000000001,0.36499999999999994,0.0,0.0,3.65,13.65,7.199999999999999,28.349999999999998,1.6,86.99999999999999,14.750000000000002,14.899999999999999,1.36,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.6950000000000001,0.0,0.0,13.750000000000002,2.35,0.16,51.5,18.2,52.5,0.0,0.0,0.0,60.5,10.149999999999999,3.7449999999999997,0.0,0.0,0.0,0.0,0.0,0.0,8.799999999999999,0.0,0.0,2.0999999999999996
Cholesterol,300.0,Cholesterol,0.0,0.0,28.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,23.666666666666668,0.0,1.3333333333333335,0.0,12.333333333333334,0.0,17.666666666666668,19.0,13.0,17.0,0.0,0.0,0.0,0.0,35.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.66666666666667,31.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333335,0.0,0.0,0.0,31.0,0.0,0.0,7.666666666666666,0.0,196.0,0.0,0.0,11.0,17.666666666666668,0.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,8.333333333333332,0.0,0.0,10.666666666666668,0.0,0.0,0.0,0.0,0.0,4.333333333333334,32.33333333333333,0.0,0.0,35.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333335,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,32.0,33.33333333333333,35.66666666666667,0.0,0.0,0.0,0.0,22.333333333333332,25.333333333333336,0.0,11.666666666666666,18.0,4.0,0.0,0.0,35.66666666666667,0.0,0.0,0.0,32.33333333333333,22.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.666666666666664,0.0,0.0,0.0,0.0,0.0,27.666666666666668,0.0,5.0,0.0,23.666666666666668,0.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.333333333333334,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,28.666666666666668,0.0,0.6666666666666667,0.0,0.0,0.0,22.333333333333332,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.333333333333336,15.333333333333332,19.333333333333332,18.0,24.666666666666668,12.0,0.0,0.0,28.666666666666668,31.333333333333336,0.0,0.0,28.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,0.0,26.333333333333332,13.333333333333334,8.333333333333332,0.0,8.333333333333332,0.0,0.0,0.0,0.0,46.666666666666664,0.0,37.333333333333336,22.333333333333332,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,9.0,4.666666666666667,0.0,4.666666666666667,28.999999999999996,25.666666666666664,6.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,17.0,1.6666666666666667,0.0,30.666666666666664,23.0,19.0,0.0,0.0,0.0,5.666666666666666,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.333333333333332
Total carbohydrates,275.0,"Carbohydrate, by difference",6.836363636363636,12.109090909090908,0.0,18.181818181818183,5.2,5.3090909090909095,4.909090909090909,1.210909090909091,1.2836363636363635,3.854545454545454,1.2836363636363635,0.26545454545454544,2.6763636363636363,0.0,14.763636363636365,9.89090909090909,0.0,4.254545454545455,5.781818181818181,0.0,0.0,0.0,0.0,1.2909090909090908,5.927272727272728,1.7381818181818183,1.8036363636363635,0.0,23.636363636363637,0.6436363636363637,29.09090909090909,16.21818181818182,0.0,20.109090909090906,0.0,0.0,0.0,1.9672727272727273,1.7127272727272727,27.890909090909094,3.2545454545454544,24.363636363636363,0.8545454545454545,1.970909090909091,0.8727272727272728,3.2581818181818183,0.0,1.1127272727272728,0.0,3.483636363636364,24.50909090909091,1.2836363636363635,1.4545454545454546,1.3236363636363637,4.4363636363636365,4.836363636363637,0.8945454545454544,15.272727272727273,16.0,0.0,22.181818181818183,25.418181818181818,22.181818181818183,0.0,0.0,3.709090909090909,23.81818181818182,16.87272727272727,1.9236363636363634,18.181818181818183,2.138181818181818,20.0,8.145454545454545,29.454545454545457,2.465454545454546,0.0,4.545454545454546,14.690909090909091,2.596363636363636,2.618181818181818,16.072727272727274,28.000000000000004,0.0,0.7236363636363636,22.072727272727274,0.6436363636363637,3.4763636363636365,3.0254545454545454,3.8909090909090907,23.636363636363637,1.8181818181818181,12.109090909090908,0.0,0.0,0.0,0.0,4.8,3.9272727272727277,1.5018181818181817,2.669090909090909,0.0,0.0,4.072727272727272,0.0,0.5745454545454546,20.400000000000002,29.963636363636365,4.109090909090909,2.596363636363636,6.327272727272727,15.127272727272729,31.527272727272727,0.0,0.03272727272727273,5.345454545454545,2.4254545454545458,0.0,2.9818181818181815,4.472727272727273,1.0618181818181818,7.054545454545454,3.061818181818182,16.363636363636363,0.0,6.0,5.0181818181818185,6.218181818181819,32.10909090909091,0.05454545454545455,0.0,2.749090909090909,1.970909090909091,38.18181818181819,1.298181818181818,0.0,1.6981818181818182,1.927272727272727,1.7127272727272727,3.338181818181818,6.909090909090909,10.98181818181818,0.0,24.61818181818182,4.872727272727273,1.5163636363636364,21.6,32.90909090909091,4.109090909090909,0.0,6.6909090909090905,23.636363636363637,18.181818181818183,5.054545454545455,0.0,6.0,2.4254545454545458,28.581818181818182,22.618181818181817,19.38181818181818,22.03636363636364,8.10909090909091,5.527272727272727,5.054545454545455,24.254545454545458,34.94545454545454,19.12727272727273,16.981818181818184,4.763636363636364,28.581818181818182,9.709090909090909,4.909090909090909,4.3999999999999995,4.472727272727273,8.618181818181817,0.4290909090909091,2.8436363636363637,4.3999999999999995,0.9745454545454547,4.909090909090909,0.0,23.672727272727272,3.3345454545454545,0.0,6.618181818181817,5.5636363636363635,7.2727272727272725,0.0,1.4545454545454546,1.2363636363636363,19.090909090909093,24.254545454545458,0.949090909090909,6.327272727272727,9.6,2.181818181818182,0.0,0.0,2.909090909090909,17.745454545454546,23.781818181818185,0.0,1.8181818181818181,9.818181818181818,0.0,3.0036363636363634,7.963636363636363,4.363636363636364,5.127272727272727,0.0,5.963636363636363,28.472727272727273,3.127272727272727,0.0,6.109090909090909,1.781818181818182,0.0,0.0,1.210909090909091,16.509090909090908,19.345454545454547,1.7927272727272725,1.8181818181818181,1.2836363636363635,2.2763636363636364,1.3236363636363637,3.0,4.909090909090909,5.963636363636363,1.5818181818181818,2.832727272727273,5.49090909090909,22.727272727272727,4.945454545454545,30.29090909090909,0.0,3.0763636363636366,0.0,0.0,0.6509090909090909,0.0,2.1236363636363635,0.0,14.290909090909091,4.254545454545455,3.781818181818182,1.232727272727273,8.10909090909091,2.4363636363636365,1.5599999999999998,0.0,0.3381818181818182,0.0,13.781818181818181,16.763636363636365,0.49090909090909096,2.7090909090909094,0.0,0.9454545454545455,28.29090909090909,1.8181818181818181,1.4836363636363636,5.781818181818181,6.872727272727272,1.530909090909091,2.465454545454546
Sodium,2300.0,"Sodium, Na",9.869565217391305,2.9130434782608696,159.56521739130434,0.6956521739130435,0.0,0.0,0.26086956521739135,13.043478260869565,1.2608695652173914,0.0,0.0,0.13043478260869568,37.69565217391304,34.17391304347826,25.82608695652174,8.652173913043478,0.0,17.17391304347826,19.26086956521739,9.217391304347826,2.3478260869565215,2.7391304347826084,2.7391304347826084,0.17391304347826086,6.478260869565218,0.0,0.0,43.47826086956522,0.0,2.869565217391304,0.0,19.91304347826087,0.043478260869565216,24.043478260869566,0.0,31.043478260869566,16.391304347826086,2.3478260869565215,1.7826086956521738,0.0,1.0869565217391304,0.47826086956521735,0.0,7.434782608695651,21.65217391304348,0.826086956521739,0.0,30.0,0.0,3.0,15.17391304347826,0.782608695652174,65.21739130434783,4.565217391304348,0.17391304347826086,75.21739130434783,26.043478260869563,8.695652173913043,0.0,7.782608695652174,1.0434782608695654,3.956521739130435,3.6956521739130435,0.0,0.0,19.695652173913043,12.043478260869565,11.347826086956522,18.173913043478258,65.21739130434783,0.782608695652174,1.5217391304347827,0.0,0.0,14.391304347826086,17.17391304347826,0.6521739130434783,0.21739130434782608,14.739130434782608,10.26086956521739,7.304347826086957,1.8695652173913044,0.0,35.130434782608695,30.956521739130434,8.478260869565217,9.521739130434783,8.782608695652174,29.52173913043478,0.21739130434782608,0.08695652173913043,0.0,0.043478260869565216,29.52173913043478,0.0,40.391304347826086,0.13043478260869568,0.0,14.000000000000002,0.6956521739130435,2.9130434782608696,3.0869565217391304,0.43478260869565216,2.3043478260869565,50.0,3.173913043478261,0.17391304347826086,18.26086956521739,49.56521739130435,0.17391304347826086,0.21739130434782608,6.086956521739131,16.82608695652174,3.304347826086956,6.565217391304349,34.78260869565217,0.0,6.304347826086956,16.652173913043477,0.826086956521739,9.478260869565219,0.08695652173913043,0.0,23.26086956521739,0.043478260869565216,0.21739130434782608,0.0,15.956521739130435,0.08695652173913043,28.999999999999996,0.08695652173913043,2.5217391304347827,0.0,7.782608695652174,0.0,15.739130434782608,47.82608695652174,1.0434782608695654,0.5652173913043479,0.0,0.5217391304347827,0.0,0.26086956521739135,22.52173913043478,36.30434782608696,18.695652173913043,16.565217391304348,0.30434782608695654,0.0,22.17391304347826,0.782608695652174,41.30434782608695,78.26086956521739,0.0,5.695652173913043,0.26086956521739135,0.0,13.043478260869565,14.956521739130435,1.956521739130435,18.65217391304348,0.13043478260869568,0.0,0.0,0.13043478260869568,21.0,0.0,0.08695652173913043,0.782608695652174,16.652173913043477,0.043478260869565216,0.6521739130434783,0.0,40.56521739130435,9.217391304347826,18.0,29.478260869565215,13.217391304347824,9.521739130434783,88.69565217391305,1.0,0.34782608695652173,9.304347826086957,17.130434782608695,0.17391304347826086,6.826086956521739,14.956521739130435,1.956521739130435,1.6956521739130437,15.478260869565217,0.0,0.17391304347826086,0.17391304347826086,20.217391304347824,4.434782608695651,0.0,0.043478260869565216,0.13043478260869568,28.304347826086957,6.434782608695652,0.0,0.08695652173913043,7.739130434782608,2.869565217391304,0.47826086956521735,16.652173913043477,87.39130434782608,20.26086956521739,0.043478260869565216,26.47826086956522,0.9565217391304347,43.47826086956522,0.0,0.5217391304347827,15.130434782608695,0.0,21.478260869565215,1.434782608695652,28.739130434782606,36.608695652173914,238.69565217391306,0.08695652173913043,3.304347826086956,6.0,27.652173913043477,13.217391304347824,0.47826086956521735,7.521739130434782,8.521739130434783,15.130434782608695,15.782608695652172,1.2173913043478262,0.6086956521739131,0.0,0.0,0.08695652173913043,0.043478260869565216,0.0,19.39130434782609,0.0,0.043478260869565216,0.0,0.0,16.608695652173914,19.26086956521739,0.782608695652174,2.6521739130434785,6.0,43.913043478260875,72.60869565217392,0.21739130434782608,0.043478260869565216,2.2608695652173916,147.3913043478261,7.521739130434782,0.0,0.043478260869565216,0.21739130434782608,0.0,0.08695652173913043,0.0,1.7826086956521738,22.82608695652174,0.0,22.652173913043477
